Movie_Title,Rating,Vote_Count,Runtime,Genre
The Journalist,None,None,None,crime
Get Close 2,5.7,47,None,crime
The Deal,8.9,28,2h 10m,crime
Gally Gang Stars,9.0,2K,2h 37m,crime
Hard Guy Sniper,None,None,1h 27m,crime
If Tomorrow Never Comes,None,None,1h 49m,crime
Raqeeb Pashto New Film,None,None,2h 18m,crime
Made in Vancouver,None,None,1h 29m,crime
¿Quién Mató al Patrón?,5.6,24,None,crime
Vallavan Vaguthadhada,6.6,58,1h 44m,crime
Guxim,7.2,37,1h 15m,crime
Los Justos,6.4,74,1h 19m,crime
Take Good Care,6.4,5,1h 41m,crime
20.10.20 - Flugten Fra Herstedvester,None,None,15m,crime
Dead Name,9.0,11,1h 24m,crime
Pungut,7.5,16,1h 40m,crime
Above the Trees,6.5,14,2h 5m,crime
The Cold Father,6.8,19,None,crime
Sounds of the Streets,None,None,None,crime
"Fear, Forget My Name",None,None,None,crime
Fatal Dispatch,7.0,13,None,crime
ONENESS,9.4,20,1h 55m,crime
Historias invisibles,6.4,29,1h 50m,crime
Black Girl Fatal,8.3,8,2h 2m,crime
Thirsty for Likes,4.1,38,46m,crime
Nasha Jurm Aur Gangsters,6.8,2.8K,2h 17m,crime
Three Old Boys,4.8,99,1h 48m,crime
Rancor,6.8,35,1h 23m,crime
Hyde Out,5.8,26,None,crime
Zeke,6.6,10,50m,crime
Gli Imprevisti,None,None,1h 58m,crime
Memphganistan,None,None,1h 51m,crime
Die Bloedhonde,6.4,11,1h 37m,crime
The Bitter Sugar,6.8,9,1h 32m,crime
Vanity Flaw,None,None,None,crime
Víctimas de sus amores,None,None,None,crime
Conviction,7.0,41,1h 37m,crime
Mudo Kannu,6.6,2.1K,1h 40m,crime
Tatkshan,8.4,22,None,crime
The Film Café,None,None,None,crime
Kenda,8.9,21,2h 15m,crime
AK47,7.2,15,2h 26m,crime
Abudeka Is Back,5.4,42,2h,crime
Sharma & Ambani,9.1,184,1h 44m,crime
Kunstroof,7.0,44,1h 42m,crime
The Lost Man,None,None,1h 30m,crime
Lipstick on the Glass,4.1,13,1h 56m,crime
Bunny & Clive,2.4,28,1h 16m,crime
Dheera Samrat,9.8,99,2h 3m,crime
Firewire Sniper,None,None,1h 24m,crime
Wieselflink & Brandtgefährlich - Gefallen,None,None,1h 12m,crime
Nu Jiang,None,None,1h 46m,crime
Downfall of the Crypto King (theatrical feature),6.2,35,1h 30m,crime
Vergüenza,6.9,25,1h 43m,crime
Opportunity,8.9,91,1h 36m,crime
Dangerous Rumors,7.6,55,None,crime
Vampire's House of Cain,3.8,18,None,crime
Dragnet Lost Episodes - TV's Greatest Police Crime Series,None,None,2h 20m,crime
Jason's World,None,None,58m,crime
Kokuhaku Confession,5.6,158,1h 14m,crime
Lesní vrah,4.2,80,1h 18m,crime
Dank Frank,None,None,1h 23m,crime
A Place Under the Sun,9.2,36,1h 50m,crime
Shina,7.9,8,1h 38m,crime
The Housewife and the Hustler 2: The Reckoning,6.5,45,1h 34m,crime
Assault in Progress,7.4,18,None,crime
West End Murders,7.1,21,None,crime
What Lies Within,5.2,13,1h 30m,crime
Mystery Creek,None,None,1h 54m,crime
Metamorfosi dell'essere,7.0,90,1h 45m,crime
Yathabhava,8.3,30,2h 7m,crime
Diamondz R 4Eva,None,None,None,crime
Bad Knight in Gotham,None,None,2h 35m,crime
First Rites,6.0,7,1h 54m,crime
Vanished: The Lucie Blackman Mystery,7.2,7,None,crime
Walk the Line,5.5,97,1h 55m,crime
Raktdhara: The City of Blood,9.1,10,None,crime
Mukhya Gamanika,8.5,2.1K,2h 5m,crime
Ingu Mirugangal Vaazhum Idam,6.2,14,1h 48m,crime
"The Actor, the Nurse, & The Cryptid",None,None,2h 11m,crime
The Real Story of January 6: Part 2 - The Long Road Home,6.2,29,1h 30m,crime
The London Underground Killer,4.7,93,1h 31m,crime
Lady Thug,4.4,25,None,crime
We Came to Wreck Everything,None,None,None,crime
Abnormal: Buas,5.7,28,1h 30m,crime
Searching for Amani,7.8,35,1h 20m,crime
Blind Escape,None,None,1h 24m,crime
Partners in Crime,7.8,6,1h 12m,crime
Even the Score,5.2,17,None,crime
Leha,2.3,42,1h 38m,crime
Hollyland,None,None,50m,crime
"Your Move, My Lady",None,None,1h 37m,crime
Vojna policajtov,6.5,344,2h 30m,crime
Nietzsche's Umbrella,8.7,21,1h 26m,crime
Youn'G,8.9,50,None,crime
No Loose Ends,6.7,9,1h 8m,crime
Up North,None,None,None,crime
Minnesota v. We the People,9.3,6,55m,crime
Ain't Two Men the Same,None,None,None,crime
Find Her,None,None,1h 22m,crime
The AI Dharma Story,1.8,1.1K,1h 29m,crime
My Choice,None,None,2h 22m,crime
Castillo,8.0,34,2h 8m,crime
Vipers,None,None,1h 10m,crime
Pencil,None,None,2h 13m,crime
Sleepy,None,None,None,crime
Malvila Farm,None,None,None,crime
Midnight City,None,None,1h 37m,crime
Black Gold,None,None,1h 17m,crime
The Good Loan Sharks,4.9,74,2h 2m,crime
The Place Between,None,None,1h 12m,crime
Chasing Through Time,None,None,1h 38m,crime
Jaspal,7.2,31,1h 46m,crime
Jada,None,None,None,crime
Mordkommission Calw - Klassentreffen,None,None,1h 25m,crime
Poison Hunting Operation,None,None,1h 31m,crime
Mafia Temptation,None,None,1h 22m,crime
Prem Ni Pathshala,8.5,7,None,crime
Jalandhara,9.1,546,1h 50m,crime
Gull Lake Vice II: The Delusion Continues,8.1,18,58m,crime
Indelebile,None,None,None,crime
Rescue on One's Own,None,None,None,crime
Who Killed Angel Adams?,6.4,25,1h 16m,crime
Corpórea,5.9,8,None,crime
Paradise of Criminals,3.4,19,None,crime
Arrive Alive,None,None,None,crime
Chacaleria,8.1,421,1h 56m,crime
Red Tears: Unfolded,None,None,54m,crime
Sonti,None,None,None,crime
Time and Space Redemption,None,None,1h 26m,crime
The Informant,None,None,None,crime
Sniper Elite: Nanocrisis,None,None,1h 22m,crime
The Ties That Bind,None,None,None,crime
Miss Merkel - Ein Uckermark-Krimi 2,6.4,16,None,crime
East Bay Confidential,None,None,18+,crime
One-2,None,None,1h 20m,crime
Maloney - Die ersten drei haarsträubenden Fälle,6.8,79,1h 38m,crime
Seeruwen,5.2,11,None,crime
Der Parkhausmord - Wer tötete Charlotte Böhringer?,8.2,34,None,crime
M30 OXY,8.9,16,None,crime
Atlanta 10.02,5.8,16,45m,crime
Cravings,1.7,14,2h 35m,crime
Shades of Sapphire,7.8,10,1h 17m,crime
Product the Movie: Welcome to Santa Monica,None,None,None,crime
Light House,None,None,1h 48m,crime
Agent Jayne,7.1,260,None,crime
Agontuk,5.3,24,2h 5m,crime
Jin Qian Bao Lei,3.9,14,None,crime
Abduction Chronicles,8.6,37,2h 6m,crime
Spending Some Time Together,6.9,29,2h 26m,crime
"Bullets, Brothers and Blood",7.8,15,1h 25m,crime
Rangeet,None,None,None,crime
You Can Only Blink Once,None,None,29m,crime
SMB-plush presents trick or death,8.0,17,2h,crime
The Great British Heist,6.0,9,None,crime
Mothers of Chibok,None,None,1h 28m,crime
Skiptrace,None,None,1h 20m,crime
Blue Ice,8.8,23,None,crime
Duplicitous Minds,None,None,None,crime
Hocus Focus,7.9,20,1h 25m,crime
Real Estate Sisters,4.4,30,1h 24m,crime
Shed 17 & Project G-1 the Movie,None,None,1h 25m,crime
Art of War,None,None,None,crime
Soch - A perception,8.3,39,None,crime
Vengeful,6.1,18,1h 40m,crime
Blitz,7.2,9,6m,crime
Krouryam,None,None,1h 37m,crime
Los Alamos,None,None,1h 31m,crime
Disengaged Soldiers,9.0,6,None,crime
City of Goons,None,None,1h 35m,crime
Sangharshana,7.3,1.6K,1h 42m,crime
"Compa, me gusta su vieja",5.9,28,1h 26m,crime
Below the Rim,5.0,16,1h 29m,crime
The Lick,9.1,12,None,crime
A Day for Driving,None,None,1h 18m,crime
Magnet,None,None,2h 41m,crime
Lines of Allegiance,None,None,2h 10m,crime
Samhain,None,None,None,crime
A Frozen Rage,5.3,49,1h 55m,crime
Pinwheelz,7.8,15,None,crime
Lie Du,2.5,7,1h 47m,crime
Aranam,7.5,403,2h 7m,crime
Dawgz Life,8.3,14,2h 23m,crime
Po du xing dong,6.7,6,1h 19m,crime
La Caida Del Mayo Zambada,None,None,1h 15m,crime
More Than the Streets,None,None,None,crime
It's a Free Country,None,None,2h,crime
Netru Indha Neram,5.5,136,2h 20m,crime
Pink Butterfly,5.7,56,1h 49m,crime
Who Do You Trust?,3.5,42,1h 36m,crime
The Nairobi Shuffle,None,None,1h 20m,crime
Pitfall,None,None,None,crime
Pop the Pickel,None,None,1h 20m,crime
Susan,None,None,1h 18m,crime
Water Mafia,9.1,13,45m,crime
Faram-Gate,None,None,55m,crime
Vicheyam,8.8,14,None,crime
Yurka,4.3,31,1h 25m,crime
An Ordinary Killer,None,None,None,crime
Novyy god v Beryozovke,7.1,100,1h 34m,crime
The Mother God,None,None,None,crime
Furious Fast Atlanta,None,None,1h 36m,crime
The Sin of Flowers,None,None,None,crime
A Grain of Salt,None,None,None,crime
Two Old Fellas,None,None,1h 58m,crime
Los Hijos De Camelia y Emilio,6.6,39,1h 22m,crime
The Tape Man,None,None,45m,crime
The Birth,None,None,None,crime
A Question of Guilt,6.5,21,None,crime
Sisters love,None,None,None,crime
Street Crimes Unit,None,None,1h 26m,crime
Raja Rani,9.3,101,2h 14m,crime
A Valentine's Day,8.4,9,2h 6m,crime
Detective Toaster,None,None,1h 41m,crime
Mun Kaupunki,6.6,22,1h 45m,crime
Villa 54,None,None,None,crime
Ghubar,None,None,None,crime
Spectre: Shadow Night,None,None,None,crime
Princess of the Trap House,None,None,1h 20m,crime
A-Side: Suburban,None,None,45m,crime
Ato Kwabena,None,None,1h 34m,crime
High Like a Butterfly,7.6,11,None,crime
Las Hermanas Del Cartel,8.5,6,1h 31m,crime
Tiempo de Pagar,7.2,50,1h 3m,crime
V pogone za kamnem,None,None,1h 35m,crime
Night Haul,None,None,2h 40m,crime
RK Puramlo?,None,None,None,crime
Justiça por Amor,None,None,None,crime
Bhediya: The Hunter,None,None,2h 5m,crime
Yan Hu Ji Hua,None,None,1h 30m,crime
12 Hours on the Streets,None,None,1h 15m,crime
Run Away,None,None,None,crime
Respect the Shooter,None,None,56m,crime
Muzhskoe slovo,6.5,463,1h 34m,crime
Helen Razor,4.9,8,None,crime
Waterdrop,None,None,1h 48m,crime
Section 302 - Aynamohol,None,None,55m,crime
Malam Pertobatan,6.7,14,1h 21m,crime
The Last Vendetta,None,None,None,crime
Slapes,6.8,31,1h 22m,crime
Paarijathaparvam,6.2,2.3K,2h 13m,crime
Give Me a Ride,5.1,18,1h 42m,crime
The Reservoir Dogs,None,None,None,crime
Wood House,None,None,45m,crime
Dhadaam,None,None,1h 54m,crime
Goodnight Killer,None,None,1h 46m,crime
Liebling Kreuzberg 2.0,5.1,52,1h 29m,crime
Common Creed: Trafficking,6.6,13,1h 46m,crime
Dues Paid,None,None,1h 45m,crime
La Reserva,None,None,1h 44m,crime
Mina and the Radio Bandits,7.3,45,1h 50m,crime
My Hometown Hero,None,None,1h 27m,crime
Out of Spite,None,None,None,crime
Dai jia fa de ren,5.4,60,2h 1m,crime
Vrutos,8.4,9,1h 40m,crime
Lawrence,None,None,None,crime
Comrade Yuri,None,None,None,crime
Killcon,9.5,14,31m,crime
Ata Nirjon Duporiya,8.0,10,1h 43m,crime
Runnin' from Wolves,7.2,10,2h 13m,crime
Mafia,None,None,None,crime
Jue ming ju ji,None,None,1h 26m,crime
The Burned Hand,8.0,12,1h 25m,crime
Niyathi Cc1/2024,None,None,None,crime
Robbin' Hoods,None,None,None,crime
Bottom of a Glass Blues,None,None,1h 41m,crime
His Truth Her Truth the Truth,None,None,1h 34m,crime
Wild Journey,None,None,1h 35m,crime
The Legend of DOC MAYS,None,None,1h 27m,crime
Der Wien-Krimi: Blind ermittelt - Tod im Palais,6.9,30,1h 28m,crime
Dolapo Douglas,None,None,2h 21m,crime
Weekend with Molly,None,None,1h 30m,crime
Low Budget Heist,None,None,1h 52m,crime
Detroit Ransom,6.8,11,1h 16m,crime
Innocent Shots,2.1,18,None,crime
Perpetrators in Government Systems,None,None,None,crime
Love Inside the Drug Game,None,None,1h 12m,crime
Case #111-878,None,None,None,crime
Koresha,3.0,64,1h 26m,crime
La sombra del quebrantahuesos,None,None,None,crime
Bodyguard for Sweetheart,None,None,2h 7m,crime
Shadows of Redemption,None,None,1h 22m,crime
Necrophile,None,None,None,crime
Yaa Devi Sarva Bhuteshu,8.7,9,1h 59m,crime
All Suspects,3.6,20,1h 36m,crime
The Rabble Story,None,None,18m,crime
I'm Seeing Things,None,None,54m,crime
Her Majesty the Queen: Behind Closed Doors,None,None,1h 8m,crime
EdgeX,None,None,2h 9m,crime
The Siege: Archangel One,None,None,None,crime
REES,6.4,28,None,crime
Jackpot,None,None,None,crime
Leaf Life,None,None,None,crime
Something of Value,None,None,1h 30m,crime
Varovasti sanoi rovasti,None,None,1h 14m,crime
Amarjeet Rana,None,None,28m,crime
Coin of Fate,None,None,1h 19m,crime
Jimmy's Friends,7.1,14,1h 34m,crime
El Cartel De Teresa,8.2,10,1h 36m,crime
Grant Us Eyes,None,None,51m,crime
The Lower Ground,None,None,1h 45m,crime
Uno Sir,6.4,46,1h 46m,crime
Duelo De Capos,6.3,40,1h 23m,crime
Randa Ramphal,8.5,8,1h 10m,crime
End Counter,None,None,46m,crime
Atithi,9.5,7,None,crime
Ettore Majorana: l'Enigma di un Genio Scomparso,None,None,None,crime
The Stooges Cigarette,None,None,None,crime
Senza volto - Storia di Fabrizio Maiello,None,None,1h 39m,crime
El Cartel Del Gobierno,None,None,1h 37m,crime
El Junior Del Patron,7.1,15,1h 32m,crime
Your Curse,2.5,16,None,crime
L'uomo che disse no,None,None,56m,crime
Saajish the Conspiracy,None,None,1h 35m,crime
Dhakkad Chhoriyaan,None,None,2h 34m,crime
Colourful Crime,None,None,59m,crime
Manomani,None,None,None,crime
Sekiz1,None,None,None,crime
L.A. Minute,None,None,R,crime
Rock Creek Express,None,None,1h 33m,crime
Paraagan,None,None,None,crime
Lealtad o Morir,8.4,10,1h 27m,crime
Iron Rule 2,None,None,50m,crime
The Reo'Monea 2,None,None,None,crime
Blood & Betrayal,None,None,None,crime
El Centinela de las Ánimas,None,None,None,crime
Broken,None,None,1h 32m,crime
"3 Days, 3 Murders",None,None,1h 31m,crime
Beauty Grace Malice,7.6,45,1h 21m,crime
Nacida Para Vengar,8.2,10,1h 42m,crime
Namak,4.5,13,1h 15m,crime
Deshakkaran,None,None,2h 3m,crime
Ca$$$hing Out,None,None,1h 30m,crime
2 Days in Quito,None,None,2h 4m,crime
2000s: Bad Fellas,None,None,None,crime
Blood Brothers,None,None,None,crime
12 Million Dollar Movie on Paper,None,None,None,crime
Ill fated,None,None,TV-14,crime
Sharp Instinct: Volume II,None,None,1h 53m,crime
Inyori,None,None,1h 7m,crime
The Imprint of God,None,None,None,crime
Bogus Phone Operators,8.8,6,None,crime
So It Goes,3.2,19,1h 17m,crime
Blood Suckaz,4.2,6,None,crime
Cubic,None,None,None,crime
Janthu,None,None,None,crime
Outcome,None,None,51m,crime
Psycho City: The Movie,None,None,1h 57m,crime
The Walk of Rufus 2 (THEODIS),None,None,None,crime
The Criminal,None,None,51m,crime
Tori: Book 1,None,None,1h 18m,crime
Chivaraku Migiledi,None,None,1h 3m,crime
Ab Hoga Insaaf,None,None,None,crime
No Job,None,None,45m,crime
Pitha 23:23,None,None,None,crime
Plastic,None,None,1h 2m,crime
Aloha Malandro,None,None,1h 11m,crime
Crumbling Castle,None,None,1h 9m,crime
L'interrogatoire,None,None,None,crime
Chhapa,None,None,1h 6m,crime
For the Love of Cash 2,8.6,10,None,crime
Full Clip for a Snitch,3.6,19,1h 15m,crime
Order and Control,None,None,None,crime
Innocent Looks,None,None,None,crime
Crime List,None,None,None,crime
Montaje,None,None,None,crime
Bullets N Love,None,None,1h 21m,crime
Fierce Hunt,None,None,1h 32m,crime
West Slide Story 3,None,None,1h 50m,crime
Tumba Para Dos Hermanos,None,None,1h 31m,crime
Play It Smart,None,None,1h 50m,crime
The Only Life I Know,None,None,1h 42m,crime
A Hustler's Son 2,None,None,None,crime
The Clan,None,None,1h 16m,crime
Forgive My Truth,None,None,None,crime
Middle Finger,None,None,50m,crime
An Education,None,None,None,crime
Picture me Roll'n (The movie),None,None,None,crime
Into Pitch Black,None,None,None,crime
Boyz,None,None,2h 12m,crime
Jujji,None,None,1h 13m,crime
Karmayogam (Return Gift),None,None,1h 59m,crime
La Nueva Camelia,5.7,24,1h 35m,crime
Beautifully Broken People,8.9,9,1h 15m,crime
High Rise 3: Run to Peril,8.5,7,None,crime
Cageling,5.8,8,1h 9m,crime
The Fog Light Action,None,None,1h 28m,crime
Moonlight Sonata No.71,None,None,1h 3m,crime
Réfractions,None,None,1h 3m,crime
Learn to Love Death,None,None,26m,crime
OTT-Over the Target,None,None,2h 30m,crime
Wack,None,None,None,crime
Rupaiya : The Conclusion,None,None,45m,crime
Ruta de la fuera Frontera,None,None,1h 16m,crime
Jauap ber,None,None,None,crime
Restrain,None,None,1h 2m,crime
Detective Janus Bifrons,None,None,None,crime
Rainbows Over Plantation,None,None,1h 20m,crime
Verge of Deception,None,None,None,crime
Mukhomukhi - Happily Ever After,None,None,46m,crime
Secrets on the Hill,None,None,45m,crime
Maaye and Company,None,None,None,crime
La Ley de mi Raza,None,None,1h 23m,crime
Butler Under Fire,None,None,None,crime
Who Could've Done This?,None,None,31m,crime
CD-R,None,None,1h 10m,crime
Freedom of Choice,None,None,None,crime
Kapsula,None,None,46m,crime
One Hour in the Dark,None,None,None,crime
Prayog,None,None,2h,crime
Payback,None,None,None,crime
Pipers story Roblox horror movie,None,None,33m,crime
The Bogging Probity,None,None,None,crime
Ji su zu ji,None,None,1h 44m,crime
Sentence arbitraire,None,None,None,crime
Ulikkipadda Uppada,None,None,None,crime
Dope Boyz,None,None,None,crime
Kya Ukhaad Loge?,None,None,None,crime
Gu Dan,None,None,None,crime
Ahrub,None,None,None,crime
One More Inch,None,None,None,crime
Karma'z A Bytch,None,None,50m,crime
Mental Asiq,None,None,None,crime
Qismat Express,None,None,1h 30m,crime
Men of the Century (Hook or Crook),None,None,None,crime
Dependence,None,None,None,crime
Falsos Amigos,10,5,1h 53m,crime
Dihei,None,None,1h 21m,crime
Makroshar Jall,None,None,None,crime
Tangled Tales: The Movie,None,None,None,crime
The Last Visitor,None,None,None,crime
Orphans Rising 2024,None,None,2h,crime
Franky Loses It,None,None,9m,crime
Deeper Than Us,None,None,None,crime
Cold Noodle,None,None,1h 15m,crime
Fisaa 2,None,None,None,crime
Cluedo,None,None,1h 18m,crime
